Battery, Cycle_No, Date, Time, Reading_number, Voltage_measured, Current_measured, Temperature_measured, Current_load, Voltage_load, Time_vector,Capacity
B0018, 216, 2008-08-07, 01:21:18.38, 185, 3.246159, -2.008693, 35.012351, 1.998400, 2.346000, 2300.110000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 186, 3.237755, -2.007712, 35.087878, 1.998600, 2.338000, 2312.641000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 187, 3.228669, -2.010156, 35.176853, 1.998600, 2.329000, 2325.172000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 188, 3.219019, -2.007902, 35.255289, 1.998400, 2.320000, 2337.750000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 189, 3.208484, -2.010837, 35.340337, 1.998400, 2.310000, 2350.313000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 190, 3.197418, -2.010259, 35.410899, 1.998600, 2.299000, 2362.875000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 191, 3.185508, -2.009557, 35.497918, 1.998400, 2.287000, 2375.438000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 192, 3.172316, -2.010924, 35.564338, 1.998400, 2.275000, 2388.016000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 193, 3.158510, -2.008291, 35.652582, 1.998400, 2.261000, 2400.625000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 194, 3.143574, -2.008162, 35.755593, 1.998600, 2.247000, 2413.282000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 195, 3.127696, -2.009664, 35.836211, 1.998400, 2.231000, 2425.938000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 196, 3.110511, -2.008350, 35.920071, 1.998400, 2.215000, 2438.500000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 197, 3.092024, -2.008304, 36.017975, 1.998600, 2.197000, 2451.063000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 198, 3.071947, -2.008147, 36.109642, 1.998400, 2.177000, 2463.625000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 199, 3.050545, -2.008886, 36.219846, 1.998600, 2.156000, 2476.250000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 200, 3.027236, -2.007039, 36.324548, 1.998600, 2.133000, 2488.813000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 201, 3.002221, -2.006793, 36.431559, 1.998400, 2.109000, 2501.391000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 202, 2.974940, -2.010234, 36.556132, 1.998400, 2.082000, 2513.969000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 203, 2.945137, -2.012150, 36.642639, 1.998600, 2.053000, 2526.547000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 204, 2.912668, -2.007921, 36.785993, 1.998600, 2.022000, 2539.157000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 205, 2.876279, -2.007822, 36.942992, 1.998400, 1.988000, 2551.703000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 206, 2.832781, -2.007786, 37.076528, 1.998400, 1.947000, 2564.297000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 207, 2.777906, -2.009310, 37.215843, 1.998400, 1.896000, 2576.875000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 208, 2.704257, -2.010885, 37.394606, 1.998600, 1.830000, 2589.485000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 209, 2.599372, -2.011797, 37.561938, 1.998600, 1.740000, 2602.125000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 210, 2.441327, -2.008938, 37.755812, 1.998600, 1.603000, 2614.797000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 211, 2.892827, -0.001171, 37.935227, 0.000400, 0.000000, 2627.485000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 212, 3.010986, 0.000118, 37.939697, 0.000400, 0.000000, 2640.172000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 213, 3.088180, -0.001476, 37.863837, 0.000400, 0.000000, 2652.891000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 214, 3.148250, -0.002965, 37.742760, 0.000600, 0.000000, 2665.578000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 215, 3.195271, -0.000159, 37.611628, 0.000400, 0.000000, 2678.250000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 216, 3.232786, -0.003941, 37.436076, 0.000400, 0.000000, 2690.953000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 217, 3.264178, -0.000174, 37.257354, 0.000400, 0.000000, 2703.735000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 218, 3.290468, -0.001868, 37.073868, 0.000400, 0.000000, 2716.469000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 219, 3.313626, 0.001602, 36.879638, 0.000400, 0.000000, 2729.250000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 220, 3.333658, 0.001150, 36.688920, 0.000400, 0.000000, 2741.938000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 221, 3.351188, -0.001756, 36.506123, 0.000400, 0.000000, 2754.625000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 222, 3.367119, -0.000417, 36.313274, 0.000400, 0.000000, 2767.328000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 223, 3.381321, -0.000452, 36.102309, 0.000400, 0.000000, 2780.032000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 224, 3.394211, 0.000006, 35.907890, 0.000600, 0.000000, 2792.797000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 225, 3.406206, -0.000287, 35.716817, 0.000400, 0.000000, 2805.625000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 226, 3.417049, 0.000246, 35.533528, 0.000400, 0.000000, 2818.516000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 227, 3.427066, -0.000095, 35.338010, 0.000400, 0.000000, 2831.344000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 228, 3.436404, -0.000474, 35.146147, 0.000400, 0.000000, 2844.172000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 229, 3.445205, 0.000687, 34.962425, 0.000400, 0.000000, 2857.063000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 230, 3.453282, -0.000558, 34.783885, 0.000400, 0.000000, 2869.907000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 231, 3.460942, 0.000171, 34.587394, 0.000400, 0.000000, 2882.813000, 1.442834
B0018, 216, 2008-08-07, 01:21:18.38, 232, 3.467831, 0.000799, 34.433624, 0.000400, 0.000000, 2895.594000, 1.442834
B0018, 218, 2008-08-07, 01:21:18.38, 1, 4.187000, -0.000191, 22.789024, 0.000400, 0.000000, 0.000000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 2, 4.187195, 0.000496, 22.789490, 0.000400, 4.203000, 9.313000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 3, 3.974024, -2.007998, 22.810670, 1.998400, 3.020000, 22.610000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 4, 3.948479, -2.009238, 22.916483, 1.998400, 3.010000, 35.125000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 5, 3.929399, -2.009126, 23.032199, 1.998400, 2.991000, 47.735000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 6, 3.913579, -2.007525, 23.161016, 1.998400, 2.979000, 60.235000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 7, 3.900293, -2.008265, 23.301909, 1.998400, 2.967000, 72.797000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 8, 3.888014, -2.006088, 23.437208, 1.998400, 2.959000, 85.281000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 9, 3.877319, -2.007889, 23.566035, 1.998600, 2.949000, 97.828000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 10, 3.867554, -2.009178, 23.719386, 1.998400, 2.941000, 110.344000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 11, 3.858876, -2.009098, 23.835157, 1.998400, 2.933000, 122.875000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 12, 3.850521, -2.006747, 23.975109, 1.998400, 2.926000, 135.360000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 13, 3.842841, -2.009175, 24.123392, 1.998400, 2.920000, 147.860000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 14, 3.836026, -2.006403, 24.255691, 1.998400, 2.915000, 160.313000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 15, 3.829512, -2.007106, 24.397424, 1.998400, 2.909000, 172.766000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 16, 3.823266, -2.008051, 24.520985, 1.998400, 2.905000, 185.281000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 17, 3.817628, -2.008208, 24.657217, 1.998400, 2.900000, 197.766000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 18, 3.812271, -2.007135, 24.773983, 1.998400, 2.895000, 210.250000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 19, 3.807130, -2.006812, 24.910623, 1.998400, 2.891000, 222.750000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 20, 3.802153, -2.007049, 25.036746, 1.998400, 2.887000, 235.281000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 21, 3.797399, -2.008231, 25.185460, 1.998400, 2.883000, 247.750000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 22, 3.792987, -2.008139, 25.307705, 1.998400, 2.879000, 260.188000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 23, 3.788393, -2.009556, 25.436015, 1.998400, 2.875000, 272.703000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 24, 3.783997, -2.007668, 25.560605, 1.998400, 2.870000, 285.219000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 25, 3.779496, -2.010118, 25.690974, 1.998400, 2.866000, 297.703000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 26, 3.774914, -2.008255, 25.826733, 1.998400, 2.863000, 310.219000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 27, 3.770105, -2.007682, 25.941318, 1.998400, 2.859000, 322.688000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 28, 3.765759, -2.009305, 26.066865, 1.998400, 2.855000, 335.141000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 29, 3.761048, -2.009450, 26.199986, 1.998400, 2.851000, 347.594000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 30, 3.756230, -2.008489, 26.317714, 1.998400, 2.846000, 360.141000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 31, 3.751351, -2.006517, 26.438348, 1.998400, 2.842000, 372.656000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 32, 3.746468, -2.010609, 26.555123, 1.998400, 2.837000, 385.094000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 33, 3.741419, -2.004241, 26.672702, 1.998400, 2.832000, 397.594000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 34, 3.736244, -2.006017, 26.782850, 1.998400, 2.828000, 410.094000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 35, 3.731250, -2.007158, 26.900932, 1.998400, 2.823000, 422.563000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 36, 3.726130, -2.007965, 27.008887, 1.998400, 2.818000, 435.016000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 37, 3.720838, -2.007512, 27.102679, 1.998400, 2.813000, 447.563000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 38, 3.715431, -2.006895, 27.193454, 1.998400, 2.807000, 460.094000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 39, 3.710109, -2.009927, 27.277481, 1.998400, 2.803000, 472.547000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 40, 3.705302, -2.008373, 27.353025, 1.998400, 2.798000, 485.016000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 41, 3.700291, -2.006444, 27.429185, 1.998600, 2.793000, 497.531000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 42, 3.695460, -2.007384, 27.487473, 1.998400, 2.788000, 510.000000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 43, 3.690455, -2.008275, 27.546489, 1.998400, 2.783000, 522.485000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 44, 3.686059, -2.006322, 27.602514, 1.998400, 2.779000, 535.000000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 45, 3.681517, -2.011898, 27.645933, 1.998400, 2.775000, 547.516000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 46, 3.677167, -2.006425, 27.681797, 1.998400, 2.770000, 559.985000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 47, 3.672739, -2.005521, 27.712829, 1.998400, 2.767000, 572.391000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 48, 3.668808, -2.004531, 27.737614, 1.998400, 2.762000, 584.813000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 49, 3.664619, -2.007070, 27.769314, 1.998400, 2.759000, 597.266000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 50, 3.660418, -2.005382, 27.795874, 1.998600, 2.754000, 609.797000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 51, 3.656584, -2.006746, 27.808853, 1.998600, 2.750000, 622.250000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 52, 3.652662, -2.005805, 27.842271, 1.998400, 2.746000, 634.719000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 53, 3.648749, -2.007374, 27.859062, 1.998400, 2.743000, 647.219000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 54, 3.644806, -2.007494, 27.878794, 1.998400, 2.739000, 659.719000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 55, 3.640979, -2.005584, 27.899001, 1.998400, 2.735000, 672.219000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 56, 3.636980, -2.008579, 27.917890, 1.998400, 2.731000, 684.735000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 57, 3.633437, -2.008650, 27.942327, 1.998400, 2.728000, 697.203000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 58, 3.629463, -2.007216, 27.975913, 1.998400, 2.725000, 709.703000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 59, 3.625573, -2.007732, 27.996223, 1.998600, 2.721000, 722.203000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 60, 3.621812, -2.008839, 28.023145, 1.998400, 2.717000, 734.735000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 61, 3.618124, -2.006078, 28.050780, 1.998400, 2.713000, 747.203000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 62, 3.614449, -2.005479, 28.087734, 1.998400, 2.710000, 759.672000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 63, 3.610622, -2.007894, 28.127280, 1.998400, 2.706000, 772.125000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 64, 3.606964, -2.008368, 28.138828, 1.998400, 2.702000, 784.656000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 65, 3.603215, -2.004567, 28.184768, 1.998400, 2.699000, 797.172000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 66, 3.599697, -2.009045, 28.222561, 1.998400, 2.695000, 809.641000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 67, 3.595778, -2.007373, 28.259350, 1.998400, 2.691000, 822.125000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 68, 3.592581, -2.010367, 28.313042, 1.998600, 2.688000, 834.594000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 69, 3.588745, -2.007032, 28.361716, 1.998400, 2.685000, 847.125000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 70, 3.585239, -2.005926, 28.408730, 1.998600, 2.681000, 859.578000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 71, 3.581909, -2.005871, 28.446917, 1.998600, 2.677000, 872.110000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 72, 3.578170, -2.007293, 28.505764, 1.998400, 2.674000, 884.578000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 73, 3.574808, -2.007108, 28.561716, 1.998400, 2.671000, 897.047000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 74, 3.571508, -2.007129, 28.609621, 1.998400, 2.667000, 909.500000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 75, 3.567913, -2.006218, 28.680631, 1.998400, 2.664000, 922.031000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 76, 3.564439, -2.008944, 28.721105, 1.998600, 2.662000, 934.547000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 77, 3.561377, -2.006793, 28.779037, 1.998400, 2.658000, 947.000000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 78, 3.557742, -2.008452, 28.818212, 1.998400, 2.655000, 959.516000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 79, 3.554601, -2.005877, 28.890779, 1.998400, 2.652000, 971.969000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 80, 3.551803, -2.006529, 28.945748, 1.998400, 2.648000, 984.453000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 81, 3.548378, -2.009912, 29.003670, 1.998400, 2.645000, 996.938000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 82, 3.545138, -2.007728, 29.051417, 1.998400, 2.642000, 1009.516000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 83, 3.541896, -2.006349, 29.107278, 1.998400, 2.638000, 1021.985000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 84, 3.538860, -2.006996, 29.155221, 1.998600, 2.636000, 1034.469000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 85, 3.535856, -2.009938, 29.221150, 1.998400, 2.630000, 1047.063000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 86, 3.532619, -2.010288, 29.272473, 1.998400, 2.628000, 1059.797000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 87, 3.529406, -2.008419, 29.337815, 1.998400, 2.626000, 1072.469000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 88, 3.526558, -2.008474, 29.393753, 1.998400, 2.623000, 1085.063000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 89, 3.523590, -2.008492, 29.444225, 1.998400, 2.620000, 1097.688000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 90, 3.520629, -2.009903, 29.515963, 1.998400, 2.617000, 1110.313000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 91, 3.517679, -2.008598, 29.560336, 1.998400, 2.614000, 1122.922000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 92, 3.514859, -2.007107, 29.618400, 1.998400, 2.612000, 1135.531000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 93, 3.511790, -2.009152, 29.663695, 1.998400, 2.609000, 1148.141000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 94, 3.509290, -2.007400, 29.727665, 1.998400, 2.606000, 1160.750000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 95, 3.506119, -2.010387, 29.782216, 1.998600, 2.604000, 1173.360000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 96, 3.503353, -2.009336, 29.833961, 1.998600, 2.600000, 1185.969000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 97, 3.500831, -2.007568, 29.891053, 1.998400, 2.598000, 1198.625000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 98, 3.498046, -2.008535, 29.952849, 1.998400, 2.595000, 1211.219000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 99, 3.495345, -2.009410, 30.007860, 1.998400, 2.592000, 1223.844000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 100, 3.492644, -2.008233, 30.053818, 1.998400, 2.590000, 1236.485000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 101, 3.490224, -2.009931, 30.117331, 1.998400, 2.588000, 1249.156000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 102, 3.487360, -2.006454, 30.170571, 1.998400, 2.585000, 1261.844000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 103, 3.485027, -2.010111, 30.218537, 1.998400, 2.582000, 1274.563000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 104, 3.482447, -2.007954, 30.276679, 1.998400, 2.580000, 1287.219000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 105, 3.479999, -2.006358, 30.334349, 1.998400, 2.577000, 1299.891000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 106, 3.477250, -2.011038, 30.379697, 1.998400, 2.575000, 1312.453000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 107, 3.475037, -2.006255, 30.438839, 1.998600, 2.572000, 1325.047000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 108, 3.472451, -2.006068, 30.502450, 1.998400, 2.570000, 1337.703000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 109, 3.470041, -2.010114, 30.546403, 1.998600, 2.567000, 1350.313000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 110, 3.467793, -2.010244, 30.608518, 1.998400, 2.565000, 1362.922000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 111, 3.465419, -2.008076, 30.650684, 1.998400, 2.563000, 1375.578000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 112, 3.462868, -2.009615, 30.697563, 1.998400, 2.560000, 1388.219000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 113, 3.460539, -2.007953, 30.751384, 1.998400, 2.558000, 1400.922000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 114, 3.458080, -2.007232, 30.811316, 1.998600, 2.556000, 1413.594000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 115, 3.455686, -2.009299, 30.879574, 1.998600, 2.553000, 1426.250000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 116, 3.453439, -2.007356, 30.932514, 1.998400, 2.551000, 1438.844000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 117, 3.451185, -2.007450, 30.980045, 1.998400, 2.548000, 1451.485000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 118, 3.449326, -2.009916, 31.027091, 1.998400, 2.546000, 1464.110000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 119, 3.446475, -2.008449, 31.095331, 1.998400, 2.544000, 1476.735000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 120, 3.444333, -2.007490, 31.140622, 1.998400, 2.542000, 1489.328000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 121, 3.442056, -2.007876, 31.205509, 1.998400, 2.540000, 1502.047000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 122, 3.439701, -2.007932, 31.250062, 1.998400, 2.538000, 1514.781000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 123, 3.437646, -2.008465, 31.305442, 1.998400, 2.536000, 1527.453000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 124, 3.435361, -2.009760, 31.350146, 1.998400, 2.533000, 1540.031000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 125, 3.433132, -2.008416, 31.411587, 1.998400, 2.531000, 1552.656000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 126, 3.430824, -2.009820, 31.455508, 1.998400, 2.528000, 1565.281000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 127, 3.428358, -2.007013, 31.514576, 1.998400, 2.526000, 1578.031000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 128, 3.426362, -2.008015, 31.555849, 1.998400, 2.524000, 1590.672000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 129, 3.424010, -2.010103, 31.614017, 1.998400, 2.522000, 1603.281000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 130, 3.421966, -2.010043, 31.663223, 1.998400, 2.520000, 1615.891000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 131, 3.419586, -2.007715, 31.735315, 1.998400, 2.518000, 1628.531000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 132, 3.417255, -2.007566, 31.785328, 1.998400, 2.515000, 1641.203000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 133, 3.415128, -2.007477, 31.844328, 1.998400, 2.514000, 1653.860000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 134, 3.412914, -2.008877, 31.898624, 1.998400, 2.511000, 1666.531000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 135, 3.410453, -2.009750, 31.953282, 1.998600, 2.509000, 1679.172000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 136, 3.408219, -2.009261, 31.998929, 1.998400, 2.506000, 1691.797000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 137, 3.406024, -2.006481, 32.067665, 1.998600, 2.504000, 1704.469000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 138, 3.403883, -2.009695, 32.117477, 1.998400, 2.502000, 1717.094000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 139, 3.401546, -2.009972, 32.174000, 1.998400, 2.500000, 1729.703000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 140, 3.399052, -2.011515, 32.233826, 1.998400, 2.497000, 1742.391000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 141, 3.396807, -2.009176, 32.292689, 1.998400, 2.495000, 1755.016000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 142, 3.394103, -2.007501, 32.333689, 1.998400, 2.492000, 1767.703000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 143, 3.392029, -2.007387, 32.394085, 1.998400, 2.490000, 1780.313000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 144, 3.389496, -2.008510, 32.453745, 1.998400, 2.488000, 1792.922000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 145, 3.387129, -2.009327, 32.505039, 1.998400, 2.486000, 1805.547000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 146, 3.384711, -2.009753, 32.575738, 1.998600, 2.483000, 1818.125000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 147, 3.382374, -2.006015, 32.618439, 1.998400, 2.481000, 1830.766000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 148, 3.379796, -2.009735, 32.677194, 1.998400, 2.479000, 1843.391000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 149, 3.377155, -2.008144, 32.739932, 1.998400, 2.476000, 1856.047000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 150, 3.374517, -2.009722, 32.801774, 1.998400, 2.474000, 1868.750000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 151, 3.372109, -2.008582, 32.855639, 1.998400, 2.471000, 1881.375000, 1.428376
B0018, 218, 2008-08-07, 01:21:18.38, 152, 3.369274, -2.007648, 32.920786, 1.998400, 2.468000, 1893.969000, 1.428376
